_:noded4d1b98f035b514c1b4cedde5cbb7fb,batteryjunction.com/duracell-mn1400b2z-2c,Battery Capacity,battery shelf life,0.5
_:noded4d1b98f035b514c1b4cedde5cbb7fb,batteryjunction.com/duracell-mn1400b2z-2c,Battery Capacity,battery capacity,1.0
_:noded4d1b98f035b514c1b4cedde5cbb7fb,batteryjunction.com/duracell-mn1400b2z-2c,Storage Capacity,battery capacity,0.5625
_:noded4d1b98f035b514c1b4cedde5cbb7fb,batteryjunction.com/duracell-mn1400b2z-2c,Screen Size,battery size,0.5
_:noded4d1b98f035b514c1b4cedde5cbb7fb,batteryjunction.com/duracell-mn1400b2z-2c,Warranty,warranty,1.0
_:noded4d1b98f035b514c1b4cedde5cbb7fb,batteryjunction.com/duracell-mn1400b2z-2c,Battery Capacity,battery terminal type,0.5238095238095238
_:noded4d1b98f035b514c1b4cedde5cbb7fb,batteryjunction.com/duracell-mn1400b2z-2c,Output Voltage,battery voltage,0.6
_:noded4d1b98f035b514c1b4cedde5cbb7fb,batteryjunction.com/duracell-mn1400b2z-2c,Battery Capacity,battery voltage,0.5
_:noded4d1b98f035b514c1b4cedde5cbb7fb,batteryjunction.com/duracell-mn1400b2z-2c,Battery Capacity,battery size,0.5625
_:noded4d1b98f035b514c1b4cedde5cbb7fb,batteryjunction.com/duracell-mn1400b2z-2c,Battery Capacity,battery chemistry,0.6470588235294117
_:node47e5108fdc6840d920d5296a5132301f,bhphotovideo.com/c/product/1193466-REG/gigabyte_ga_h110m_s2h_gsm_b_motherboard_for_6th,Cache Memory,maximum memory,0.5714285714285714
_:node47e5108fdc6840d920d5296a5132301f,bhphotovideo.com/c/product/1193466-REG/gigabyte_ga_h110m_s2h_gsm_b_motherboard_for_6th,Memory Speed,memory speed supported,0.5454545454545454
_:node50d516c41493688332b58c44eb9d94a,bhphotovideo.com/c/product/1348962-REG/silicon_power_sp128gblu3z50v1sbh_128gb_iphone_ipad,Height,weight,0.8333333333333334
_:node50d516c41493688332b58c44eb9d94a,bhphotovideo.com/c/product/1348962-REG/silicon_power_sp128gblu3z50v1sbh_128gb_iphone_ipad,Battery Capacity,storage capacity,0.5625
_:node50d516c41493688332b58c44eb9d94a,bhphotovideo.com/c/product/1348962-REG/silicon_power_sp128gblu3z50v1sbh_128gb_iphone_ipad,Storage Capacity,storage capacity,1.0
_:node50d516c41493688332b58c44eb9d94a,bhphotovideo.com/c/product/1348962-REG/silicon_power_sp128gblu3z50v1sbh_128gb_iphone_ipad,Memory Speed,maximum read speed,0.5
_:node50d516c41493688332b58c44eb9d94a,bhphotovideo.com/c/product/1348962-REG/silicon_power_sp128gblu3z50v1sbh_128gb_iphone_ipad,Weight,weight,1.0
_:nodea848e51b1ba869c6c4809120eb325aad,budkoo.com/p/2016-newest-asus-156-high-performance-premium-hd-laptop-(intel-quad-core-pentium-n3700-processor-up-to-24-ghz-4gb-ram-500gb-hdd-supermulti-dvd-wifi-hdmi-vga-webcam-windows-10-silver)/57f009063330630003000212/,Writing Speed,operating system,0.5
_:nodea848e51b1ba869c6c4809120eb325aad,budkoo.com/p/2016-newest-asus-156-high-performance-premium-hd-laptop-(intel-quad-core-pentium-n3700-processor-up-to-24-ghz-4gb-ram-500gb-hdd-supermulti-dvd-wifi-hdmi-vga-webcam-windows-10-silver)/57f009063330630003000212/,Reading Speed,operating system,0.5
_:node96ad8987fb67455e2589ab8dbe1643e6,canadapartsdirect.com/product_info.php?products_id=456949&currency=CAD,Resolution,generation,0.5
_:node96ad8987fb67455e2589ab8dbe1643e6,canadapartsdirect.com/product_info.php?products_id=456949&currency=CAD,Average Seek Time,seek time,0.5294117647058824
_:node96ad8987fb67455e2589ab8dbe1643e6,canadapartsdirect.com/product_info.php?products_id=456949&currency=CAD,Cache Memory,category,0.5
_:node96ad8987fb67455e2589ab8dbe1643e6,canadapartsdirect.com/product_info.php?products_id=456949&currency=CAD,Screen Size,buffer size,0.5454545454545454
_:node96ad8987fb67455e2589ab8dbe1643e6,canadapartsdirect.com/product_info.php?products_id=456949&currency=CAD,Memory,category,0.5
_:node96ad8987fb67455e2589ab8dbe1643e6,canadapartsdirect.com/product_info.php?products_id=456949&currency=CAD,Screen Size,seek time,0.5454545454545454
_:node96ad8987fb67455e2589ab8dbe1643e6,canadapartsdirect.com/product_info.php?products_id=456949&currency=CAD,Storage Capacity,capacity,0.5
_:node96ad8987fb67455e2589ab8dbe1643e6,canadapartsdirect.com/product_info.php?products_id=456949&currency=CAD,Writing Speed,spindle speed,0.5384615384615384
_:node96ad8987fb67455e2589ab8dbe1643e6,canadapartsdirect.com/product_info.php?products_id=456949&currency=CAD,Battery Capacity,capacity,0.5
_:node96ad8987fb67455e2589ab8dbe1643e6,canadapartsdirect.com/product_info.php?products_id=456949&currency=CAD,Data Transfer Rate,external data transfer rate,0.6666666666666667
_:node96ad8987fb67455e2589ab8dbe1643e6,canadapartsdirect.com/product_info.php?products_id=456949&currency=CAD,Rotational Speed,spindle speed,0.5
_:node7fbcc5ad371a268dde32542d55eebb8,sillworks.com/canada/product_info.php?products_id=456949&currency=CAD,Cache Memory,category,0.5
_:node7fbcc5ad371a268dde32542d55eebb8,sillworks.com/canada/product_info.php?products_id=456949&currency=CAD,Rotational Speed,spindle speed,0.5
_:node7fbcc5ad371a268dde32542d55eebb8,sillworks.com/canada/product_info.php?products_id=456949&currency=CAD,Writing Speed,spindle speed,0.5384615384615384
_:node7fbcc5ad371a268dde32542d55eebb8,sillworks.com/canada/product_info.php?products_id=456949&currency=CAD,Average Seek Time,seek time,0.5294117647058824
_:node7fbcc5ad371a268dde32542d55eebb8,sillworks.com/canada/product_info.php?products_id=456949&currency=CAD,Memory,category,0.5
_:node7fbcc5ad371a268dde32542d55eebb8,sillworks.com/canada/product_info.php?products_id=456949&currency=CAD,Resolution,generation,0.5
_:node7fbcc5ad371a268dde32542d55eebb8,sillworks.com/canada/product_info.php?products_id=456949&currency=CAD,Data Transfer Rate,external data transfer rate,0.6666666666666667
_:node7fbcc5ad371a268dde32542d55eebb8,sillworks.com/canada/product_info.php?products_id=456949&currency=CAD,Screen Size,seek time,0.5454545454545454
_:node7fbcc5ad371a268dde32542d55eebb8,sillworks.com/canada/product_info.php?products_id=456949&currency=CAD,Screen Size,buffer size,0.5454545454545454
_:node7fbcc5ad371a268dde32542d55eebb8,sillworks.com/canada/product_info.php?products_id=456949&currency=CAD,Storage Capacity,capacity,0.5
_:node7fbcc5ad371a268dde32542d55eebb8,sillworks.com/canada/product_info.php?products_id=456949&currency=CAD,Battery Capacity,capacity,0.5
_:node493a29e051dfbe38765492cfc62215,harddrivesdirect.com/product_info.php?cPath=&products_id=456949,Writing Speed,spindle speed,0.5384615384615384
_:node493a29e051dfbe38765492cfc62215,harddrivesdirect.com/product_info.php?cPath=&products_id=456949,Rotational Speed,spindle speed,0.5
_:node493a29e051dfbe38765492cfc62215,harddrivesdirect.com/product_info.php?cPath=&products_id=456949,Cache Memory,category,0.5
_:node493a29e051dfbe38765492cfc62215,harddrivesdirect.com/product_info.php?cPath=&products_id=456949,Memory,category,0.5
_:node493a29e051dfbe38765492cfc62215,harddrivesdirect.com/product_info.php?cPath=&products_id=456949,Storage Capacity,capacity,0.5
_:node493a29e051dfbe38765492cfc62215,harddrivesdirect.com/product_info.php?cPath=&products_id=456949,Average Seek Time,seek time,0.5294117647058824
_:node493a29e051dfbe38765492cfc62215,harddrivesdirect.com/product_info.php?cPath=&products_id=456949,Screen Size,buffer size,0.5454545454545454
_:node493a29e051dfbe38765492cfc62215,harddrivesdirect.com/product_info.php?cPath=&products_id=456949,Screen Size,seek time,0.5454545454545454
_:node493a29e051dfbe38765492cfc62215,harddrivesdirect.com/product_info.php?cPath=&products_id=456949,Battery Capacity,capacity,0.5
_:node493a29e051dfbe38765492cfc62215,harddrivesdirect.com/product_info.php?cPath=&products_id=456949,Resolution,generation,0.5
_:node493a29e051dfbe38765492cfc62215,harddrivesdirect.com/product_info.php?cPath=&products_id=456949,Data Transfer Rate,external data transfer rate,0.6666666666666667
_:node416399cec491bbcde352464b79e81b4c,usapartsdirect.com/product_info.php?cPath=&products_id=456949,Storage Capacity,capacity,0.5
_:node416399cec491bbcde352464b79e81b4c,usapartsdirect.com/product_info.php?cPath=&products_id=456949,Rotational Speed,spindle speed,0.5
_:node416399cec491bbcde352464b79e81b4c,usapartsdirect.com/product_info.php?cPath=&products_id=456949,Screen Size,seek time,0.5454545454545454
_:node416399cec491bbcde352464b79e81b4c,usapartsdirect.com/product_info.php?cPath=&products_id=456949,Average Seek Time,seek time,0.5294117647058824
_:node416399cec491bbcde352464b79e81b4c,usapartsdirect.com/product_info.php?cPath=&products_id=456949,Writing Speed,spindle speed,0.5384615384615384
_:node416399cec491bbcde352464b79e81b4c,usapartsdirect.com/product_info.php?cPath=&products_id=456949,Battery Capacity,capacity,0.5
_:node416399cec491bbcde352464b79e81b4c,usapartsdirect.com/product_info.php?cPath=&products_id=456949,Data Transfer Rate,external data transfer rate,0.6666666666666667
_:node416399cec491bbcde352464b79e81b4c,usapartsdirect.com/product_info.php?cPath=&products_id=456949,Screen Size,buffer size,0.5454545454545454
_:node416399cec491bbcde352464b79e81b4c,usapartsdirect.com/product_info.php?cPath=&products_id=456949,Memory,category,0.5
_:node416399cec491bbcde352464b79e81b4c,usapartsdirect.com/product_info.php?cPath=&products_id=456949,Cache Memory,category,0.5
_:node416399cec491bbcde352464b79e81b4c,usapartsdirect.com/product_info.php?cPath=&products_id=456949,Resolution,generation,0.5
_:nodef341ec95732a191c24a087faf8943c8d,canadapartsdirect.com/product_info.php?products_id=458042&currency=CAD,Cache Memory,category,0.5
_:nodef341ec95732a191c24a087faf8943c8d,canadapartsdirect.com/product_info.php?products_id=458042&currency=CAD,Clock Speed,clock speed,1.0
_:nodef341ec95732a191c24a087faf8943c8d,canadapartsdirect.com/product_info.php?products_id=458042&currency=CAD,Memory Type,processor type,0.5
_:nodef341ec95732a191c24a087faf8943c8d,canadapartsdirect.com/product_info.php?products_id=458042&currency=CAD,Bus Speed,clock speed,0.5454545454545454
_:nodef341ec95732a191c24a087faf8943c8d,canadapartsdirect.com/product_info.php?products_id=458042&currency=CAD,Memory Speed,clock speed,0.5833333333333333
_:nodef341ec95732a191c24a087faf8943c8d,canadapartsdirect.com/product_info.php?products_id=458042&currency=CAD,Memory,category,0.5
_:nodef341ec95732a191c24a087faf8943c8d,canadapartsdirect.com/product_info.php?products_id=458042&currency=CAD,Resolution,generation,0.5
_:nodebd3113cda93a76db43db7652ae9fa37,harddrivesdirect.com/product_info.php?products_id=458042,Bus Speed,clock speed,0.5454545454545454
_:nodebd3113cda93a76db43db7652ae9fa37,harddrivesdirect.com/product_info.php?products_id=458042,Memory,category,0.5
_:nodebd3113cda93a76db43db7652ae9fa37,harddrivesdirect.com/product_info.php?products_id=458042,Memory Type,processor type,0.5
_:nodebd3113cda93a76db43db7652ae9fa37,harddrivesdirect.com/product_info.php?products_id=458042,Cache Memory,category,0.5
_:nodebd3113cda93a76db43db7652ae9fa37,harddrivesdirect.com/product_info.php?products_id=458042,Memory Speed,clock speed,0.5833333333333333
_:nodebd3113cda93a76db43db7652ae9fa37,harddrivesdirect.com/product_info.php?products_id=458042,Clock Speed,clock speed,1.0
_:nodebd3113cda93a76db43db7652ae9fa37,harddrivesdirect.com/product_info.php?products_id=458042,Resolution,generation,0.5
_:nodee5e5dfe84aa96ed36369a784a2627,sillworks.com/product_info.php?products_id=458042&currency=USD,Clock Speed,clock speed,1.0
_:nodee5e5dfe84aa96ed36369a784a2627,sillworks.com/product_info.php?products_id=458042&currency=USD,Bus Speed,clock speed,0.5454545454545454
_:nodee5e5dfe84aa96ed36369a784a2627,sillworks.com/product_info.php?products_id=458042&currency=USD,Memory Speed,clock speed,0.5833333333333333
_:nodee5e5dfe84aa96ed36369a784a2627,sillworks.com/product_info.php?products_id=458042&currency=USD,Memory,category,0.5
_:nodee5e5dfe84aa96ed36369a784a2627,sillworks.com/product_info.php?products_id=458042&currency=USD,Resolution,generation,0.5
_:nodee5e5dfe84aa96ed36369a784a2627,sillworks.com/product_info.php?products_id=458042&currency=USD,Cache Memory,category,0.5
_:nodee5e5dfe84aa96ed36369a784a2627,sillworks.com/product_info.php?products_id=458042&currency=USD,Memory Type,processor type,0.5
_:node881fc7feec6461e48804bb6dfe32516,usapartsdirect.com/canada/product_info.php?products_id=458042,Clock Speed,clock speed,1.0
_:node881fc7feec6461e48804bb6dfe32516,usapartsdirect.com/canada/product_info.php?products_id=458042,Memory Type,processor type,0.5
_:node881fc7feec6461e48804bb6dfe32516,usapartsdirect.com/canada/product_info.php?products_id=458042,Resolution,generation,0.5
_:node881fc7feec6461e48804bb6dfe32516,usapartsdirect.com/canada/product_info.php?products_id=458042,Memory Speed,clock speed,0.5833333333333333
_:node881fc7feec6461e48804bb6dfe32516,usapartsdirect.com/canada/product_info.php?products_id=458042,Cache Memory,category,0.5
_:node881fc7feec6461e48804bb6dfe32516,usapartsdirect.com/canada/product_info.php?products_id=458042,Memory,category,0.5
_:node881fc7feec6461e48804bb6dfe32516,usapartsdirect.com/canada/product_info.php?products_id=458042,Bus Speed,clock speed,0.5454545454545454
_:node32285aa5fa67ab80222bc241ac752d2,canadapartsdirect.com/product_info.php?products_id=458276&currency=CAD,Memory,category,0.5
_:node32285aa5fa67ab80222bc241ac752d2,canadapartsdirect.com/product_info.php?products_id=458276&currency=CAD,Bus Speed,clock speed,0.5454545454545454
_:node32285aa5fa67ab80222bc241ac752d2,canadapartsdirect.com/product_info.php?products_id=458276&currency=CAD,Resolution,generation,0.5
_:node32285aa5fa67ab80222bc241ac752d2,canadapartsdirect.com/product_info.php?products_id=458276&currency=CAD,Memory Speed,clock speed,0.5833333333333333
